Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Latitude,Longitude
6901,Colombia,Maize,2012,29052,3240.0,48727.73,27.56,4.570868,-74.297333
6902,Colombia,Maize,2012,29052,3240.0,48727.73,22.58,4.570868,-74.297333
6903,Colombia,Plantains and others,2012,80883,3240.0,48727.73,27.56,4.570868,-74.297333
6904,Colombia,Plantains and others,2012,80883,3240.0,48727.73,22.58,4.570868,-74.297333
6905,Colombia,Potatoes,2012,181661,3240.0,48727.73,27.56,4.570868,-74.297333
6906,Colombia,Potatoes,2012,181661,3240.0,48727.73,22.58,4.570868,-74.297333
6907,Colombia,"Rice, paddy",2012,48066,3240.0,48727.73,27.56,4.570868,-74.297333
6908,Colombia,"Rice, paddy",2012,48066,3240.0,48727.73,22.58,4.570868,-74.297333
6909,Colombia,Sorghum,2012,38191,3240.0,48727.73,27.56,4.570868,-74.297333
6910,Colombia,Sorghum,2012,38191,3240.0,48727.73,22.58,4.570868,-74.297333
6911,Colombia,Soybeans,2012,26639,3240.0,48727.73,27.56,4.570868,-74.297333
6912,Colombia,Soybeans,2012,26639,3240.0,48727.73,22.58,4.570868,-74.297333
6913,Colombia,Wheat,2012,15196,3240.0,48727.73,27.56,4.570868,-74.297333
6914,Colombia,Wheat,2012,15196,3240.0,48727.73,22.58,4.570868,-74.297333
6915,Colombia,Yams,2012,109759,3240.0,48727.73,27.56,4.570868,-74.297333
6916,Colombia,Yams,2012,109759,3240.0,48727.73,22.58,4.570868,-74.297333
6917,Colombia,Cassava,2013,99633,3240.0,54563.38,27.6,4.570868,-74.297333
6918,Colombia,Cassava,2013,99633,3240.0,54563.38,22.85,4.570868,-74.297333
6919,Colombia,Maize,2013,28246,3240.0,54563.38,27.6,4.570868,-74.297333
6920,Colombia,Maize,2013,28246,3240.0,54563.38,22.85,4.570868,-74.297333
6921,Colombia,Plantains and others,2013,84230,3240.0,54563.38,27.6,4.570868,-74.297333
6922,Colombia,Plantains and others,2013,84230,3240.0,54563.38,22.85,4.570868,-74.297333
6923,Colombia,Potatoes,2013,185619,3240.0,54563.38,27.6,4.570868,-74.297333
6924,Colombia,Potatoes,2013,185619,3240.0,54563.38,22.85,4.570868,-74.297333
6925,Colombia,"Rice, paddy",2013,38371,3240.0,54563.38,27.6,4.570868,-74.297333
6926,Colombia,"Rice, paddy",2013,38371,3240.0,54563.38,22.85,4.570868,-74.297333
6927,Colombia,Sorghum,2013,32034,3240.0,54563.38,27.6,4.570868,-74.297333
6928,Colombia,Sorghum,2013,32034,3240.0,54563.38,22.85,4.570868,-74.297333
6929,Colombia,Soybeans,2013,27250,3240.0,54563.38,27.6,4.570868,-74.297333
6930,Colombia,Soybeans,2013,27250,3240.0,54563.38,22.85,4.570868,-74.297333
6931,Colombia,Wheat,2013,16938,3240.0,54563.38,27.6,4.570868,-74.297333
6932,Colombia,Wheat,2013,16938,3240.0,54563.38,22.85,4.570868,-74.297333
6933,Colombia,Yams,2013,109992,3240.0,54563.38,27.6,4.570868,-74.297333
6934,Colombia,Yams,2013,109992,3240.0,54563.38,22.85,4.570868,-74.297333
6935,Croatia,Maize,1992,41535,1113.0,2304.0,10.78,45.1,15.2
6936,Croatia,Potatoes,1992,79015,1113.0,2304.0,10.78,45.1,15.2
6937,Croatia,Sorghum,1992,45214,1113.0,2304.0,10.78,45.1,15.2
6938,Croatia,Soybeans,1992,17593,1113.0,2304.0,10.78,45.1,15.2
6939,Croatia,Wheat,1992,38967,1113.0,2304.0,10.78,45.1,15.2
6940,Croatia,Maize,1993,44822,1113.0,2675.33,10.19,45.1,15.2
6941,Croatia,Potatoes,1993,78435,1113.0,2675.33,10.19,45.1,15.2
6942,Croatia,Sorghum,1993,39320,1113.0,2675.33,10.19,45.1,15.2
6943,Croatia,Soybeans,1993,23084,1113.0,2675.33,10.19,45.1,15.2
6944,Croatia,Wheat,1993,41867,1113.0,2675.33,10.19,45.1,15.2
6945,Croatia,Maize,1994,45529,1113.0,3046.67,11.33,45.1,15.2
6946,Croatia,Potatoes,1994,84888,1113.0,3046.67,11.33,45.1,15.2
6947,Croatia,Sorghum,1994,43162,1113.0,3046.67,11.33,45.1,15.2
6948,Croatia,Soybeans,1994,21594,1113.0,3046.67,11.33,45.1,15.2
6949,Croatia,Wheat,1994,37823,1113.0,3046.67,11.33,45.1,15.2
6950,Croatia,Maize,1995,49027,1113.0,3418.0,10.14,45.1,15.2
6951,Croatia,Potatoes,1995,104158,1113.0,3418.0,10.14,45.1,15.2
6952,Croatia,Sorghum,1995,40301,1113.0,3418.0,10.14,45.1,15.2
6953,Croatia,Soybeans,1995,22852,1113.0,3418.0,10.14,45.1,15.2
6954,Croatia,Wheat,1995,38605,1113.0,3418.0,10.14,45.1,15.2
6955,Croatia,Maize,1996,52192,1113.0,3148.0,9.24,45.1,15.2
6956,Croatia,Potatoes,1996,101625,1113.0,3148.0,9.24,45.1,15.2
6957,Croatia,Sorghum,1996,41101,1113.0,3148.0,9.24,45.1,15.2
6958,Croatia,Soybeans,1996,21857,1113.0,3148.0,9.24,45.1,15.2
6959,Croatia,Wheat,1996,36905,1113.0,3148.0,9.24,45.1,15.2
6960,Croatia,Maize,1997,58802,1113.0,3026.25,10.18,45.1,15.2
6961,Croatia,Potatoes,1997,98123,1113.0,3026.25,10.18,45.1,15.2
6962,Croatia,Sorghum,1997,41797,1113.0,3026.25,10.18,45.1,15.2
6963,Croatia,Soybeans,1997,24622,1113.0,3026.25,10.18,45.1,15.2
6964,Croatia,Wheat,1997,40000,1113.0,3026.25,10.18,45.1,15.2
6965,Croatia,Maize,1998,52474,1113.0,2904.5,10.42,45.1,15.2
6966,Croatia,Potatoes,1998,102378,1113.0,2904.5,10.42,45.1,15.2
6967,Croatia,Sorghum,1998,44046,1113.0,2904.5,10.42,45.1,15.2
6968,Croatia,Soybeans,1998,22772,1113.0,2904.5,10.42,45.1,15.2
6969,Croatia,Wheat,1998,42214,1113.0,2904.5,10.42,45.1,15.2
6970,Croatia,Maize,1999,55584,1113.0,2782.75,10.51,45.1,15.2
6971,Croatia,Potatoes,1999,109779,1113.0,2782.75,10.51,45.1,15.2
6972,Croatia,Sorghum,1999,43581,1113.0,2782.75,10.51,45.1,15.2
6973,Croatia,Soybeans,1999,25003,1113.0,2782.75,10.51,45.1,15.2
6974,Croatia,Wheat,1999,32976,1113.0,2782.75,10.51,45.1,15.2
6975,Croatia,Maize,2000,40701,1113.0,2661.0,11.45,45.1,15.2
6976,Croatia,Potatoes,2000,84883,1113.0,2661.0,11.45,45.1,15.2
6977,Croatia,Sorghum,2000,43025,1113.0,2661.0,11.45,45.1,15.2
6978,Croatia,Soybeans,2000,13752,1113.0,2661.0,11.45,45.1,15.2
6979,Croatia,Wheat,2000,47455,1113.0,2661.0,11.45,45.1,15.2
6980,Croatia,Maize,2001,56659,1113.0,2539.25,10.74,45.1,15.2
6981,Croatia,Potatoes,2001,102106,1113.0,2539.25,10.74,45.1,15.2
6982,Croatia,Sorghum,2001,41138,1113.0,2539.25,10.74,45.1,15.2
6983,Croatia,Soybeans,2001,22066,1113.0,2539.25,10.74,45.1,15.2
6984,Croatia,Wheat,2001,44047,1113.0,2539.25,10.74,45.1,15.2
6985,Croatia,Maize,2002,63767,1113.0,2417.5,11.18,45.1,15.2
6986,Croatia,Potatoes,2002,113892,1113.0,2417.5,11.18,45.1,15.2
6987,Croatia,Sorghum,2002,40854,1113.0,2417.5,11.18,45.1,15.2
6988,Croatia,Soybeans,2002,27031,1113.0,2417.5,11.18,45.1,15.2
6989,Croatia,Wheat,2002,45919,1113.0,2417.5,11.18,45.1,15.2
6990,Croatia,Maize,2004,63054,1113.0,2174.0,10.06,45.1,15.2
6991,Croatia,Potatoes,2004,153997,1113.0,2174.0,10.06,45.1,15.2
6992,Croatia,Sorghum,2004,37125,1113.0,2174.0,10.06,45.1,15.2
6993,Croatia,Soybeans,2004,21545,1113.0,2174.0,10.06,45.1,15.2
6994,Croatia,Wheat,2004,49278,1113.0,2174.0,10.06,45.1,15.2
6995,Croatia,Maize,2005,69182,1113.0,2053.0,9.62,45.1,15.2
6996,Croatia,Potatoes,2005,144638,1113.0,2053.0,9.62,45.1,15.2
6997,Croatia,Sorghum,2005,30000,1113.0,2053.0,9.62,45.1,15.2
6998,Croatia,Soybeans,2005,24808,1113.0,2053.0,9.62,45.1,15.2
6999,Croatia,Wheat,2005,41144,1113.0,2053.0,9.62,45.1,15.2
7000,Croatia,Maize,2006,65312,1113.0,2150.0,10.56,45.1,15.2
7001,Croatia,Potatoes,2006,163810,1113.0,2150.0,10.56,45.1,15.2
7002,Croatia,Sorghum,2006,26667,1113.0,2150.0,10.56,45.1,15.2
7003,Croatia,Soybeans,2006,27737,1113.0,2150.0,10.56,45.1,15.2
7004,Croatia,Wheat,2006,45833,1113.0,2150.0,10.56,45.1,15.2
7005,Croatia,Maize,2007,49371,1113.0,2015.0,11.31,45.1,15.2
7006,Croatia,Potatoes,2007,170730,1113.0,2015.0,11.31,45.1,15.2
7007,Croatia,Sorghum,2007,30000,1113.0,2015.0,11.31,45.1,15.2
7008,Croatia,Soybeans,2007,19489,1113.0,2015.0,11.31,45.1,15.2
7009,Croatia,Wheat,2007,46408,1113.0,2015.0,11.31,45.1,15.2
7010,Croatia,Maize,2008,79759,1113.0,2388.0,11.09,45.1,15.2
7011,Croatia,Potatoes,2008,170369,1113.0,2388.0,11.09,45.1,15.2
7012,Croatia,Sorghum,2008,35023,1113.0,2388.0,11.09,45.1,15.2
7013,Croatia,Soybeans,2008,30053,1113.0,2388.0,11.09,45.1,15.2
7014,Croatia,Wheat,2008,54833,1113.0,2388.0,11.09,45.1,15.2
7015,Croatia,Maize,2009,73508,1113.0,2070.0,11.06,45.1,15.2
7016,Croatia,Potatoes,2009,193036,1113.0,2070.0,11.06,45.1,15.2
7017,Croatia,Sorghum,2009,24835,1113.0,2070.0,11.06,45.1,15.2
7018,Croatia,Soybeans,2009,26000,1113.0,2070.0,11.06,45.1,15.2
7019,Croatia,Wheat,2009,51896,1113.0,2070.0,11.06,45.1,15.2
7020,Croatia,Maize,2010,69678,1113.0,1540.0,10.0,45.1,15.2
7021,Croatia,Potatoes,2010,163115,1113.0,1540.0,10.0,45.1,15.2
7022,Croatia,Sorghum,2010,25641,1113.0,1540.0,10.0,45.1,15.2
7023,Croatia,Soybeans,2010,27203,1113.0,1540.0,10.0,45.1,15.2
7024,Croatia,Wheat,2010,40415,1113.0,1540.0,10.0,45.1,15.2
7025,Croatia,Maize,2011,56817,1113.0,1638.74,11.02,45.1,15.2
7026,Croatia,Potatoes,2011,153960,1113.0,1638.74,11.02,45.1,15.2
7027,Croatia,Sorghum,2011,32000,1113.0,1638.74,11.02,45.1,15.2
7028,Croatia,Soybeans,2011,25005,1113.0,1638.74,11.02,45.1,15.2
7029,Croatia,Wheat,2011,52237,1113.0,1638.74,11.02,45.1,15.2
7030,Croatia,Maize,2012,43374,1113.0,1737.47,11.12,45.1,15.2
7031,Croatia,Potatoes,2012,147848,1113.0,1737.47,11.12,45.1,15.2
7032,Croatia,Sorghum,2012,35729,1113.0,1737.47,11.12,45.1,15.2
7033,Croatia,Soybeans,2012,17875,1113.0,1737.47,11.12,45.1,15.2
7034,Croatia,Wheat,2012,53473,1113.0,1737.47,11.12,45.1,15.2
7035,Croatia,Maize,2013,65000,1113.0,1836.21,11.58,45.1,15.2
7036,Croatia,Potatoes,2013,158785,1113.0,1836.21,11.58,45.1,15.2
7037,Croatia,Sorghum,2013,50203,1113.0,1836.21,11.58,45.1,15.2
7038,Croatia,Soybeans,2013,23606,1113.0,1836.21,11.58,45.1,15.2
7039,Croatia,Wheat,2013,48846,1113.0,1836.21,11.58,45.1,15.2
7040,Denmark,Maize,2010,48105,703.0,3894.0,7.54,56.26392,9.501785
7041,Denmark,Potatoes,2010,352675,703.0,3894.0,7.54,56.26392,9.501785
7042,Denmark,Wheat,2010,66264,703.0,3894.0,7.54,56.26392,9.501785
7043,Denmark,Maize,2011,52170,703.0,4249.48,9.31,56.26392,9.501785
7044,Denmark,Potatoes,2011,389423,703.0,4249.48,9.31,56.26392,9.501785
7045,Denmark,Wheat,2011,64672,703.0,4249.48,9.31,56.26392,9.501785
7046,Denmark,Maize,2012,58217,703.0,5716.0,8.7,56.26392,9.501785
7047,Denmark,Potatoes,2012,421316,703.0,5716.0,8.7,56.26392,9.501785
7048,Denmark,Wheat,2012,73687,703.0,5716.0,8.7,56.26392,9.501785
7049,Denmark,Maize,2013,59141,703.0,4118.0,8.81,56.26392,9.501785
7050,Denmark,Potatoes,2013,415732,703.0,4118.0,8.81,56.26392,9.501785
7051,Denmark,Wheat,2013,72992,703.0,4118.0,8.81,56.26392,9.501785
7052,Denmark,Potatoes,1990,374583,703.0,5650.0,9.83,56.26392,9.501785
7053,Denmark,Wheat,1990,74180,703.0,5650.0,9.83,56.26392,9.501785
7054,Denmark,Potatoes,1991,336135,703.0,4628.0,8.62,56.26392,9.501785
7055,Denmark,Wheat,1991,70749,703.0,4628.0,8.62,56.26392,9.501785
7056,Denmark,Potatoes,1992,330083,703.0,4566.0,9.47,56.26392,9.501785
7057,Denmark,Wheat,1992,61510,703.0,4566.0,9.47,56.26392,9.501785
7058,Denmark,Potatoes,1993,386777,703.0,4103.0,8.16,56.26392,9.501785
7059,Denmark,Wheat,1993,69791,703.0,4103.0,8.16,56.26392,9.501785
7060,Denmark,Potatoes,1994,348378,703.0,3922.0,9.15,56.26392,9.501785
7061,Denmark,Wheat,1994,64948,703.0,3922.0,9.15,56.26392,9.501785
7062,Denmark,Potatoes,1995,339644,703.0,5043.0,8.75,56.26392,9.501785
7063,Denmark,Wheat,1995,75633,703.0,5043.0,8.75,56.26392,9.501785
7064,Denmark,Potatoes,1996,367500,703.0,3672.0,7.31,56.26392,9.501785
7065,Denmark,Wheat,1996,69864,703.0,3672.0,7.31,56.26392,9.501785
7066,Denmark,Potatoes,1997,396154,703.0,3679.0,8.91,56.26392,9.501785
7067,Denmark,Wheat,1997,72057,703.0,3679.0,8.91,56.26392,9.501785
7068,Denmark,Potatoes,1998,404433,703.0,3623.0,8.65,56.26392,9.501785
7069,Denmark,Wheat,1998,72476,703.0,3623.0,8.65,56.26392,9.501785
7070,Denmark,Potatoes,1999,395507,703.0,2867.0,9.37,56.26392,9.501785
7071,Denmark,Wheat,1999,70074,703.0,2867.0,9.37,56.26392,9.501785
7072,Denmark,Potatoes,2000,424863,703.0,3174.0,9.67,56.26392,9.501785
7073,Denmark,Wheat,2000,74797,703.0,3174.0,9.67,56.26392,9.501785
7074,Denmark,Potatoes,2001,403828,703.0,3311.0,8.78,56.26392,9.501785
7075,Denmark,Wheat,2001,73559,703.0,3311.0,8.78,56.26392,9.501785
7076,Denmark,Potatoes,2002,399066,703.0,2868.0,9.54,56.26392,9.501785
7077,Denmark,Wheat,2002,70345,703.0,2868.0,9.54,56.26392,9.501785
7078,Denmark,Potatoes,2004,397415,703.0,2899.0,9.0,56.26392,9.501785
7079,Denmark,Wheat,2004,71406,703.0,2899.0,9.0,56.26392,9.501785
7080,Denmark,Potatoes,2005,394100,703.0,3246.0,9.11,56.26392,9.501785
7081,Denmark,Wheat,2005,72328,703.0,3246.0,9.11,56.26392,9.501785
7082,Denmark,Potatoes,2006,352642,703.0,3212.0,9.74,56.26392,9.501785
7083,Denmark,Wheat,2006,69964,703.0,3212.0,9.74,56.26392,9.501785
7084,Denmark,Potatoes,2007,385647,703.0,3336.0,9.87,56.26392,9.501785
7085,Denmark,Wheat,2007,65610,703.0,3336.0,9.87,56.26392,9.501785
7086,Denmark,Potatoes,2008,416339,703.0,4145.0,9.82,56.26392,9.501785
7087,Denmark,Wheat,2008,78638,703.0,4145.0,9.82,56.26392,9.501785
7088,Denmark,Potatoes,2009,415861,703.0,2836.0,9.22,56.26392,9.501785
7089,Denmark,Wheat,2009,80373,703.0,2836.0,9.22,56.26392,9.501785
7090,Dominican Republic,Cassava,1990,64479,1410.0,4971.0,26.67,18.735693,-70.162651
7091,Dominican Republic,Cassava,1990,64479,1410.0,4971.0,26.61,18.735693,-70.162651
7092,Dominican Republic,Maize,1990,16479,1410.0,4971.0,26.67,18.735693,-70.162651
7093,Dominican Republic,Maize,1990,16479,1410.0,4971.0,26.61,18.735693,-70.162651
7094,Dominican Republic,Plantains and others,1990,98884,1410.0,4971.0,26.67,18.735693,-70.162651
7095,Dominican Republic,Plantains and others,1990,98884,1410.0,4971.0,26.61,18.735693,-70.162651
7096,Dominican Republic,Potatoes,1990,118759,1410.0,4971.0,26.67,18.735693,-70.162651
7097,Dominican Republic,Potatoes,1990,118759,1410.0,4971.0,26.61,18.735693,-70.162651
7098,Dominican Republic,"Rice, paddy",1990,47851,1410.0,4971.0,26.67,18.735693,-70.162651
7099,Dominican Republic,"Rice, paddy",1990,47851,1410.0,4971.0,26.61,18.735693,-70.162651
7100,Dominican Republic,Sorghum,1990,24008,1410.0,4971.0,26.67,18.735693,-70.162651
7101,Dominican Republic,Sorghum,1990,24008,1410.0,4971.0,26.61,18.735693,-70.162651
7102,Dominican Republic,Sweet potatoes,1990,60677,1410.0,4971.0,26.67,18.735693,-70.162651
7103,Dominican Republic,Sweet potatoes,1990,60677,1410.0,4971.0,26.61,18.735693,-70.162651
7104,Dominican Republic,Yams,1990,51705,1410.0,4971.0,26.67,18.735693,-70.162651
7105,Dominican Republic,Yams,1990,51705,1410.0,4971.0,26.61,18.735693,-70.162651
7106,Dominican Republic,Cassava,1991,77740,1410.0,4971.0,26.57,18.735693,-70.162651
7107,Dominican Republic,Cassava,1991,77740,1410.0,4971.0,26.43,18.735693,-70.162651
7108,Dominican Republic,Maize,1991,16223,1410.0,4971.0,26.57,18.735693,-70.162651
7109,Dominican Republic,Maize,1991,16223,1410.0,4971.0,26.43,18.735693,-70.162651
7110,Dominican Republic,Plantains and others,1991,108065,1410.0,4971.0,26.57,18.735693,-70.162651
7111,Dominican Republic,Plantains and others,1991,108065,1410.0,4971.0,26.43,18.735693,-70.162651
7112,Dominican Republic,Potatoes,1991,123819,1410.0,4971.0,26.57,18.735693,-70.162651
7113,Dominican Republic,Potatoes,1991,123819,1410.0,4971.0,26.43,18.735693,-70.162651
7114,Dominican Republic,"Rice, paddy",1991,48092,1410.0,4971.0,26.57,18.735693,-70.162651
7115,Dominican Republic,"Rice, paddy",1991,48092,1410.0,4971.0,26.43,18.735693,-70.162651
7116,Dominican Republic,Sorghum,1991,19295,1410.0,4971.0,26.57,18.735693,-70.162651
7117,Dominican Republic,Sorghum,1991,19295,1410.0,4971.0,26.43,18.735693,-70.162651
7118,Dominican Republic,Sweet potatoes,1991,68826,1410.0,4971.0,26.57,18.735693,-70.162651
7119,Dominican Republic,Sweet potatoes,1991,68826,1410.0,4971.0,26.43,18.735693,-70.162651
7120,Dominican Republic,Yams,1991,71153,1410.0,4971.0,26.57,18.735693,-70.162651
7121,Dominican Republic,Yams,1991,71153,1410.0,4971.0,26.43,18.735693,-70.162651
7122,Dominican Republic,Cassava,1992,54098,1410.0,4971.0,26.45,18.735693,-70.162651
7123,Dominican Republic,Cassava,1992,54098,1410.0,4971.0,26.4,18.735693,-70.162651
7124,Dominican Republic,Maize,1992,13760,1410.0,4971.0,26.45,18.735693,-70.162651
7125,Dominican Republic,Maize,1992,13760,1410.0,4971.0,26.4,18.735693,-70.162651
7126,Dominican Republic,Plantains and others,1992,79229,1410.0,4971.0,26.45,18.735693,-70.162651
7127,Dominican Republic,Plantains and others,1992,79229,1410.0,4971.0,26.4,18.735693,-70.162651
7128,Dominican Republic,Potatoes,1992,86284,1410.0,4971.0,26.45,18.735693,-70.162651
7129,Dominican Republic,Potatoes,1992,86284,1410.0,4971.0,26.4,18.735693,-70.162651
7130,Dominican Republic,"Rice, paddy",1992,89767,1410.0,4971.0,26.45,18.735693,-70.162651
7131,Dominican Republic,"Rice, paddy",1992,89767,1410.0,4971.0,26.4,18.735693,-70.162651
7132,Dominican Republic,Sorghum,1992,25700,1410.0,4971.0,26.45,18.735693,-70.162651
7133,Dominican Republic,Sorghum,1992,25700,1410.0,4971.0,26.4,18.735693,-70.162651
7134,Dominican Republic,Sweet potatoes,1992,62031,1410.0,4971.0,26.45,18.735693,-70.162651
7135,Dominican Republic,Sweet potatoes,1992,62031,1410.0,4971.0,26.4,18.735693,-70.162651
7136,Dominican Republic,Yams,1992,54622,1410.0,4971.0,26.45,18.735693,-70.162651
7137,Dominican Republic,Yams,1992,54622,1410.0,4971.0,26.4,18.735693,-70.162651
7138,Dominican Republic,Cassava,1993,60006,1410.0,4971.0,26.41,18.735693,-70.162651
7139,Dominican Republic,Cassava,1993,60006,1410.0,4971.0,26.38,18.735693,-70.162651
7140,Dominican Republic,Maize,1993,14105,1410.0,4971.0,26.41,18.735693,-70.162651
7141,Dominican Republic,Maize,1993,14105,1410.0,4971.0,26.38,18.735693,-70.162651
7142,Dominican Republic,Plantains and others,1993,105020,1410.0,4971.0,26.41,18.735693,-70.162651
7143,Dominican Republic,Plantains and others,1993,105020,1410.0,4971.0,26.38,18.735693,-70.162651
7144,Dominican Republic,Potatoes,1993,98385,1410.0,4971.0,26.41,18.735693,-70.162651
7145,Dominican Republic,Potatoes,1993,98385,1410.0,4971.0,26.38,18.735693,-70.162651
7146,Dominican Republic,"Rice, paddy",1993,50096,1410.0,4971.0,26.41,18.735693,-70.162651
7147,Dominican Republic,"Rice, paddy",1993,50096,1410.0,4971.0,26.38,18.735693,-70.162651
7148,Dominican Republic,Sorghum,1993,21713,1410.0,4971.0,26.41,18.735693,-70.162651
7149,Dominican Republic,Sorghum,1993,21713,1410.0,4971.0,26.38,18.735693,-70.162651
7150,Dominican Republic,Sweet potatoes,1993,54771,1410.0,4971.0,26.41,18.735693,-70.162651
7151,Dominican Republic,Sweet potatoes,1993,54771,1410.0,4971.0,26.38,18.735693,-70.162651
7152,Dominican Republic,Yams,1993,57115,1410.0,4971.0,26.41,18.735693,-70.162651
7153,Dominican Republic,Yams,1993,57115,1410.0,4971.0,26.38,18.735693,-70.162651
7154,Dominican Republic,Cassava,1994,60160,1410.0,4971.0,26.78,18.735693,-70.162651
7155,Dominican Republic,Cassava,1994,60160,1410.0,4971.0,26.64,18.735693,-70.162651
7156,Dominican Republic,Maize,1994,10268,1410.0,4971.0,26.78,18.735693,-70.162651
7157,Dominican Republic,Maize,1994,10268,1410.0,4971.0,26.64,18.735693,-70.162651
7158,Dominican Republic,Plantains and others,1994,71308,1410.0,4971.0,26.78,18.735693,-70.162651
7159,Dominican Republic,Plantains and others,1994,71308,1410.0,4971.0,26.64,18.735693,-70.162651
7160,Dominican Republic,Potatoes,1994,121589,1410.0,4971.0,26.78,18.735693,-70.162651
7161,Dominican Republic,Potatoes,1994,121589,1410.0,4971.0,26.64,18.735693,-70.162651
7162,Dominican Republic,"Rice, paddy",1994,46589,1410.0,4971.0,26.78,18.735693,-70.162651
7163,Dominican Republic,"Rice, paddy",1994,46589,1410.0,4971.0,26.64,18.735693,-70.162651
7164,Dominican Republic,Sorghum,1994,20233,1410.0,4971.0,26.78,18.735693,-70.162651
7165,Dominican Republic,Sorghum,1994,20233,1410.0,4971.0,26.64,18.735693,-70.162651
7166,Dominican Republic,Sweet potatoes,1994,61641,1410.0,4971.0,26.78,18.735693,-70.162651
7167,Dominican Republic,Sweet potatoes,1994,61641,1410.0,4971.0,26.64,18.735693,-70.162651
7168,Dominican Republic,Yams,1994,48632,1410.0,4971.0,26.78,18.735693,-70.162651
7169,Dominican Republic,Yams,1994,48632,1410.0,4971.0,26.64,18.735693,-70.162651
7170,Dominican Republic,Cassava,1995,62154,1410.0,3449.0,26.82,18.735693,-70.162651
7171,Dominican Republic,Cassava,1995,62154,1410.0,3449.0,26.78,18.735693,-70.162651
7172,Dominican Republic,Maize,1995,14034,1410.0,3449.0,26.82,18.735693,-70.162651
7173,Dominican Republic,Maize,1995,14034,1410.0,3449.0,26.78,18.735693,-70.162651
7174,Dominican Republic,Plantains and others,1995,89385,1410.0,3449.0,26.82,18.735693,-70.162651
7175,Dominican Republic,Plantains and others,1995,89385,1410.0,3449.0,26.78,18.735693,-70.162651
7176,Dominican Republic,Potatoes,1995,103563,1410.0,3449.0,26.82,18.735693,-70.162651
7177,Dominican Republic,Potatoes,1995,103563,1410.0,3449.0,26.78,18.735693,-70.162651
7178,Dominican Republic,"Rice, paddy",1995,47722,1410.0,3449.0,26.82,18.735693,-70.162651
7179,Dominican Republic,"Rice, paddy",1995,47722,1410.0,3449.0,26.78,18.735693,-70.162651
7180,Dominican Republic,Sorghum,1995,24329,1410.0,3449.0,26.82,18.735693,-70.162651
7181,Dominican Republic,Sorghum,1995,24329,1410.0,3449.0,26.78,18.735693,-70.162651
7182,Dominican Republic,Sweet potatoes,1995,53487,1410.0,3449.0,26.82,18.735693,-70.162651
7183,Dominican Republic,Sweet potatoes,1995,53487,1410.0,3449.0,26.78,18.735693,-70.162651
